Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Pt_Chr0704325	specific	133143	73	422	2.82324e-57	190.167	cd05476	pepsin_A_like_plant	 - 	cl11403
Pt_Chr0704326	superfamily	433612	79	132	6.88297e-05	39.9485	cl16506	zf-RVT superfamily	C	 - 
Pt_Chr0704327	specific	467427	10	143	6.54093e-97	274.749	cd23807	UEV_UBE2V	 - 	cl49610
Pt_Chr0704328	superfamily	440035	160	431	9.08449e-14	71.3335	cl43081	DegQ superfamily	 - 	 - 
Pt_Chr0704330	superfamily	470464	75	155	3.54446e-41	137.739	cl02098	14-3-3 superfamily	NC	 - 
Pt_Chr0704339	specific	240537	33	469	4.59176e-164	470.517	cd13132	MATE_eukaryotic	 - 	cl09326
Pt_Chr0704342	superfamily	444663	9	64	1.80398e-11	53.8147	cl00033	AP2 superfamily	 - 	 - 
Pt_Chr0704343	specific	460939	290	320	3.62466e-06	44.1219	pfam03478	DUF295	C	cl38126
Pt_Chr0704344	specific	459688	31	268	2.43337e-68	219.431	pfam00139	Lectin_legB	 - 	cl46004
Pt_Chr0704345	superfamily	215636	146	453	1.23665e-15	80.3062	cl33664	PLN03218 superfamily	NC	 - 
Pt_Chr0704346	superfamily	473864	366	611	1.21322e-77	247.571	cl21453	PKc_like superfamily	 - 	 - 
Pt_Chr0704346	specific	460284	31	126	3.43244e-20	85.5859	pfam01657	Stress-antifung	 - 	cl03296
Pt_Chr0704346	specific	467874	152	240	1.18655e-16	75.5151	cd23509	Gnk2-like	 - 	cl03296
Pt_Chr0704350	specific	178324	105	406	0	634.533	PLN02723	PLN02723	 - 	cl31924
Pt_Chr0704351	specific	270968	375	642	1.8912e-86	272.994	cd14066	STKc_IRAK	 - 	cl21453
Pt_Chr0704351	specific	460284	35	131	7.55987e-24	96.3715	pfam01657	Stress-antifung	 - 	cl03296
Pt_Chr0704351	specific	467874	169	249	2.09126e-15	72.4335	cd23509	Gnk2-like	N	cl03296
Pt_Chr0704352	superfamily	459688	41	171	2.51e-27	102.716	cl46004	Lectin_legB superfamily	C	 - 
Pt_Chr0704354	superfamily	473864	1	104	6.38118e-41	140.486	cl21453	PKc_like superfamily	NC	 - 
Pt_Chr0704357	specific	410695	70	492	0	600.218	cd11072	CYP71-like	 - 	cl41757
Pt_Chr0704357	superfamily	477761	504	576	2.67749e-20	93.4384	cl41757	cytochrome_P450 superfamily	NC	 - 
Pt_Chr0704358	superfamily	477761	1	116	4.09043e-77	233.894	cl41757	cytochrome_P450 superfamily	N	 - 
Pt_Chr0704359	specific	270968	363	626	1.76798e-88	277.232	cd14066	STKc_IRAK	 - 	cl21453
Pt_Chr0704359	specific	464052	29	89	4.40241e-06	44.5836	pfam13947	GUB_WAK_bind	 - 	cl16494
Pt_Chr0704360	specific	270968	364	627	1.06962e-85	269.913	cd14066	STKc_IRAK	 - 	cl21453
Pt_Chr0704360	specific	464161	171	263	7.58921e-23	93.3901	pfam14380	WAK_assoc	 - 	cl16841
Pt_Chr0704360	specific	464052	35	108	2.27337e-19	82.3332	pfam13947	GUB_WAK_bind	 - 	cl16494
Pt_Chr0704361	superfamily	473864	418	685	2.44521e-80	257.586	cl21453	PKc_like superfamily	 - 	 - 
Pt_Chr0704361	specific	467874	39	137	1.86931e-22	92.4639	cd23509	Gnk2-like	 - 	cl03296
Pt_Chr0704361	specific	467874	194	275	1.46548e-14	69.7371	cd23509	Gnk2-like	 - 	cl03296
Pt_Chr0704363	specific	187586	35	285	5.65183e-92	271.862	cd05325	carb_red_sniffer_like_SDR_c	 - 	cl21454
Pt_Chr0704364	specific	340437	1181	1439	9.33598e-136	418.453	cd17300	PIPKc_PIKfyve	 - 	cl28923
Pt_Chr0704364	specific	239450	118	389	5.26714e-96	309.537	cd03334	Fab1_TCP	 - 	cl02777
Pt_Chr0704365	specific	239398	45	264	3.5828e-98	286.475	cd03124	alpha_CA_prokaryotic_like	 - 	cl00012
Pt_Chr0704366	specific	239398	70	284	1.06407e-90	268.371	cd03124	alpha_CA_prokaryotic_like	 - 	cl00012
Pt_Chr0704367	specific	239398	71	290	6.52017e-98	286.86	cd03124	alpha_CA_prokaryotic_like	 - 	cl00012
Pt_Chr0704368	superfamily	473071	149	356	3.04249e-54	177.983	cl17173	AdoMet_MTases superfamily	 - 	 - 
Pt_Chr0704368	specific	400439	37	85	1.01016e-09	53.7361	pfam08100	dimerization	 - 	cl06920
Pt_Chr0704369	specific	270750	114	452	0	557.998	cd05599	STKc_NDR_like	 - 	cl21453
Pt_Chr0704369	specific	439267	50	111	1.31515e-23	93.8051	cd21742	MobB_NDR_LATS-like	 - 	cl45907
Pt_Chr0704370	superfamily	215561	8	695	1.63275e-123	388.439	cl33629	PLN03077 superfamily	 - 	 - 
Pt_Chr0704371	specific	441893	8	331	3.84535e-12	69.1696	COG2319	WD40	N	cl43672
Pt_Chr0704371	superfamily	475233	166	524	1.10514e-10	63.508	cl29593	WD40 superfamily	 - 	 - 
Pt_Chr0704371	specific	441893	472	700	4.02516e-07	53.3764	COG2319	WD40	N	cl43672
Pt_Chr0704376	superfamily	469651	25	79	2.94198e-05	44.4503	cl00197	cyclophilin superfamily	NC	 - 
Pt_Chr0704377	superfamily	466073	340	536	3.04822e-45	159.816	cl44843	Ariadne superfamily	C	 - 
Pt_Chr0704377	specific	439007	213	279	2.48e-23	93.0921	cd20346	BRcat_RBR_ANKIB1	 - 	cl45895
Pt_Chr0704377	superfamily	459240	291	337	7.23957e-15	68.7136	cl45895	BRcat_Rcat_RBR superfamily	 - 	 - 
Pt_Chr0704377	superfamily	473075	134	186	3.91787e-13	63.9106	cl17238	RING_Ubox superfamily	 - 	 - 
Pt_Chr0704378	specific	198101	488	567	1.84204e-40	142.365	smart01033	BING4CT	 - 	cl06957
Pt_Chr0704378	superfamily	475233	255	477	5.46769e-16	78.916	cl29593	WD40 superfamily	 - 	 - 
Pt_Chr0704379	superfamily	177871	10	404	0	534.72	cl31848	PLN02226 superfamily	 - 	 - 
Pt_Chr0704382	superfamily	236669	72	199	0.000946166	41.2239	cl35903	PRK10263 superfamily	NC	 - 
Pt_Chr0704385	specific	460539	51	178	4.41558e-68	209.373	pfam02365	NAM	 - 	cl03558
Pt_Chr0704386	superfamily	383772	48	163	2.07897e-20	83.9873	cl04571	MARVEL superfamily	 - 	 - 
Pt_Chr0704387	specific	462045	87	109	8.90901e-07	43.2308	pfam06943	zf-LSD1	 - 	cl26935
Pt_Chr0704387	specific	462045	7	29	3.0644e-06	42.0752	pfam06943	zf-LSD1	 - 	cl26935
Pt_Chr0704387	superfamily	474871	43	72	6.29332e-06	41.2891	cl26935	zf-LSD1 superfamily	 - 	 - 
Pt_Chr0704389	specific	270968	65	332	1.38855e-98	294.18	cd14066	STKc_IRAK	 - 	cl21453
Pt_Chr0704390	superfamily	474047	8	101	5.85815e-18	77.7402	cl23759	GT1 superfamily	 - 	 - 
Pt_Chr0704392	superfamily	215061	25	943	1.36094e-104	348.376	cl33413	PLN00113 superfamily	 - 	 - 
Pt_Chr0704393	superfamily	464086	252	390	0.00142671	39.94	cl16623	DUF4283 superfamily	 - 	 - 
Pt_Chr0704393	superfamily	173561	117	173	0.00625872	38.2493	cl31762	PTZ00368 superfamily	C	 - 
Pt_Chr0704397	superfamily	460774	193	234	8.66948e-05	44.4581	cl09289	EMP70 superfamily	C	 - 
Pt_Chr0704399	specific	466386	314	430	7.86845e-42	147.83	pfam20235	DUF6592	 - 	cl48402
Pt_Chr0704399	specific	466386	31	169	2.62433e-37	135.118	pfam20235	DUF6592	 - 	cl48402
Pt_Chr0704399	superfamily	463515	561	655	1.21096e-08	52.7468	cl13680	DUF3615 superfamily	 - 	 - 
Pt_Chr0704400	superfamily	215061	27	975	3.71586e-146	460.084	cl33413	PLN00113 superfamily	 - 	 - 
Pt_Chr0704401	specific	433149	286	439	2.13792e-06	47.4161	pfam13365	Trypsin_2	 - 	cl21584
Pt_Chr0704407	superfamily	444915	26	406	5.83375e-85	265.709	cl00456	SLC5-6-like_sbd superfamily	 - 	 - 
Pt_Chr0704408	specific	440279	114	448	2.64538e-150	439.582	COG0513	SrmB	 - 	cl33924
Pt_Chr0704410	superfamily	480685	35	249	2.44271e-23	96.6496	cl46345	PMD superfamily	N	 - 
Pt_Chr0704411	superfamily	416256	187	389	5.74256e-19	86.2313	cl11396	Patatin_and_cPLA2 superfamily	N	 - 
Pt_Chr0704412	superfamily	416256	189	391	1.49167e-18	85.0757	cl11396	Patatin_and_cPLA2 superfamily	N	 - 
Pt_Chr0704413	specific	430111	1053	1203	1.00672e-65	219.313	pfam08623	TIP120	 - 	cl07298
Pt_Chr0704413	specific	441023	933	1030	0.000830969	40.7676	COG1413	HEAT	N	cl34257
Pt_Chr0704415	superfamily	459239	609	638	2.15024e-05	42.2775	cl45894	F-box_SF superfamily	 - 	 - 
Pt_Chr0704415	superfamily	459239	21	50	0.00293187	36.4995	cl45894	F-box_SF superfamily	 - 	 - 
Pt_Chr0704416	superfamily	215577	1	369	5.70346e-130	378.242	cl47078	PLN03103 superfamily	 - 	 - 
Pt_Chr0704417	superfamily	274008	805	1025	0.000170581	46.2031	cl37069	SMC_prok_B superfamily	C	 - 
Pt_Chr0704418	superfamily	459239	9	50	0.000364819	37.4413	cl45894	F-box_SF superfamily	 - 	 - 
Pt_Chr0704419	specific	464360	380	472	4.83735e-44	150.966	pfam14901	Jiv90	 - 	cl20790
Pt_Chr0704419	specific	395170	280	349	4.59745e-17	75.2018	pfam00226	DnaJ	 - 	cl02542
Pt_Chr0704420	specific	442135	99	390	5.88075e-75	234.274	COG2890	HemK	 - 	cl34511
Pt_Chr0704421	specific	380368	25	220	1.29024e-75	226.708	cd02241	cupin_OxOx	 - 	cl40423
Pt_Chr0704422	specific	380368	26	209	9.86687e-87	254.828	cd02241	cupin_OxOx	 - 	cl40423
Pt_Chr0704423	specific	380368	38	221	2.77048e-85	251.746	cd02241	cupin_OxOx	 - 	cl40423
Pt_Chr0704424	specific	176884	200	416	2.14645e-69	229.465	cd08875	START_ArGLABRA2_like	 - 	cl14643
Pt_Chr0704424	specific	462555	738	883	2.06824e-65	215.454	pfam08670	MEKHLA	 - 	cl48029
Pt_Chr0704424	specific	459649	53	111	2.19188e-17	76.7699	pfam00046	Homeodomain	 - 	cl47488
Pt_Chr0704424	specific	269834	105	144	1.39503e-05	42.9177	cd14686	bZIP	N	cl21462
Pt_Chr0704426	specific	128795	104	165	1.87982e-34	116.751	smart00521	CBF	 - 	cl02165
Pt_Chr0704427	specific	441893	167	453	2.51703e-38	144.284	COG2319	WD40	N	cl43672
Pt_Chr0704433	superfamily	273330	59	561	0	559.432	cl47123	2A0303 superfamily	 - 	 - 
Pt_Chr0704434	superfamily	394802	1226	1370	2.81965e-91	291.163	cl40432	SET superfamily	 - 	 - 
Pt_Chr0704434	superfamily	469602	224	253	0.00505718	36.0177	cl00072	GYF superfamily	C	 - 
Pt_Chr0704435	superfamily	469791	40	83	0.0011523	35.7305	cl00490	EEP superfamily	NC	 - 
Pt_Chr0704436	superfamily	355048	86	110	3.42332e-07	48.4144	cl23789	PLN02481 superfamily	NC	 - 
Pt_Chr0704437	specific	349621	20	126	1.25536e-46	157.493	cd18312	BTB_POZ_NPY3-like	 - 	cl38908
Pt_Chr0704437	superfamily	460777	212	342	7.59483e-40	143.4	cl03827	NPH3 superfamily	 - 	 - 
Pt_Chr0704441	specific	212558	6	57	1.25746e-17	74.9111	cd11660	SANT_TRF	 - 	cl21498
Pt_Chr0704441	specific	197772	122	184	2.08781e-09	52.965	smart00526	H15	 - 	cl00073
Pt_Chr0704442	specific	461525	356	428	1.32902e-30	112.627	pfam05022	SRP40_C	 - 	cl04891
Pt_Chr0704443	specific	427493	310	432	2.1253e-24	96.873	pfam03763	Remorin_C	 - 	cl23741
Pt_Chr0704443	superfamily	236669	220	332	0.000569281	42.3795	cl35903	PRK10263 superfamily	NC	 - 
Pt_Chr0704446	specific	463778	283	332	1.47163e-16	73.1663	pfam13041	PPR_2	 - 	cl38385
Pt_Chr0704446	specific	463778	247	297	5.14199e-15	68.9291	pfam13041	PPR_2	 - 	cl38385
Pt_Chr0704446	specific	463778	318	367	1.88517e-12	61.6103	pfam13041	PPR_2	 - 	cl38385
Pt_Chr0704446	specific	463778	212	260	1.17097e-08	50.8248	pfam13041	PPR_2	 - 	cl38385
Pt_Chr0704446	superfamily	463778	184	226	0.000378505	38.1132	cl38385	PPR_2 superfamily	 - 	 - 
Pt_Chr0704447	superfamily	473868	7	291	2.19395e-74	245.19	cl21460	HAD_like superfamily	N	 - 
Pt_Chr0704447	specific	376368	243	366	1.46953e-21	90.7622	pfam00689	Cation_ATPase_C	 - 	cl47165
Pt_Chr0704448	specific	441893	71	308	1.85312e-12	68.014	COG2319	WD40	N	cl43672
Pt_Chr0704449	specific	432218	62	400	1.41125e-89	276.687	pfam11955	PORR	 - 	cl13402
Pt_Chr0704453	superfamily	483947	52	431	7.13799e-173	489.913	cl49607	ASKHA_ATPase-like superfamily	 - 	 - 
Pt_Chr0704456	specific	428981	254	331	1.2461e-42	149.615	pfam06507	Auxin_resp	 - 	cl05824
Pt_Chr0704456	specific	214977	122	221	9.80733e-26	101.989	smart01019	B3	 - 	cl15242
Pt_Chr0704456	superfamily	460529	745	833	2.74969e-08	54.5785	cl03528	AUX_IAA superfamily	N	 - 
Pt_Chr0704457	superfamily	215596	126	665	1.30573e-122	378.374	cl27711	PLN03133 superfamily	 - 	 - 
Pt_Chr0704461	superfamily	469727	140	222	0.00932186	38.6483	cl00337	PT_UbiA superfamily	N	 - 
Pt_Chr0704464	specific	270968	530	801	2.14717e-84	270.683	cd14066	STKc_IRAK	 - 	cl21453
Pt_Chr0704464	specific	464052	31	59	2.79318e-07	48.0504	pfam13947	GUB_WAK_bind	C	cl16494
Pt_Chr0704464	specific	238011	418	444	0.0027404	36.0754	cd00054	EGF_CA	C	cl21504
Pt_Chr0704467	superfamily	473864	121	468	9.20898e-151	432.817	cl21453	PKc_like superfamily	 - 	 - 
Pt_Chr0704468	superfamily	472691	10	159	1.0426e-16	74.9599	cl14603	C2 superfamily	 - 	 - 
Pt_Chr0704470	superfamily	473865	47	388	5.47652e-111	332.931	cl21454	NADB_Rossmann superfamily	 - 	 - 
Pt_Chr0704470	specific	464385	415	507	5.99698e-21	87.3157	pfam14934	TMEM254	 - 	cl20819
Pt_Chr0704471	superfamily	433612	153	236	4.55596e-05	41.4893	cl16506	zf-RVT superfamily	 - 	 - 
Pt_Chr0704472	superfamily	166653	1	759	0	863.557	cl31551	PLN03012 superfamily	 - 	 - 
Pt_Chr0704473	superfamily	473867	29	106	1.29728e-31	111.452	cl21457	TIM superfamily	C	 - 
Pt_Chr0704474	superfamily	473865	17	361	5.75265e-119	347.424	cl21454	NADB_Rossmann superfamily	 - 	 - 
Pt_Chr0704475	superfamily	166653	150	825	0	715.256	cl31551	PLN03012 superfamily	 - 	 - 
Pt_Chr0704476	superfamily	473864	316	515	2.07358e-62	205.199	cl21453	PKc_like superfamily	C	 - 
Pt_Chr0704476	specific	214542	182	227	3.06524e-05	41.0784	smart00179	EGF_CA	 - 	cl21504
Pt_Chr0704477	specific	215270	3	346	0	598.415	PLN02490	PLN02490	 - 	cl30591
Pt_Chr0704478	specific	293837	32	264	6.0845e-59	188.066	cd16279	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Pt_Chr0704479	specific	240537	43	479	3.2907e-148	430.841	cd13132	MATE_eukaryotic	 - 	cl09326
Pt_Chr0704480	specific	441893	15	296	2.21068e-23	99.2152	COG2319	WD40	N	cl43672
Pt_Chr0704481	specific	276817	313	643	4.6549e-167	491.338	cd01366	KISc_C_terminal	 - 	cl22853
Pt_Chr0704481	superfamily	235175	164	312	0.00010672	46.2104	cl35229	PRK03918 superfamily	NC	 - 
Pt_Chr0704482	specific	425547	428	544	8.52365e-58	188.368	pfam00238	Ribosomal_L14	 - 	cl00328
Pt_Chr0704482	specific	460131	173	235	6.32667e-36	128.035	pfam01246	Ribosomal_L24e	 - 	cl47647
Pt_Chr0704482	superfamily	469985	172	301	3.38295e-12	63.4903	cl00909	Ribosomal_L24e_L24 superfamily	 - 	 - 
Pt_Chr0704484	specific	239908	829	910	3.98057e-28	109.214	cd04461	S1_Rrp5_repeat_hs8_sc7	 - 	cl09927
Pt_Chr0704484	superfamily	471952	668	736	2.26164e-25	100.763	cl09927	S1_like superfamily	 - 	 - 
Pt_Chr0704484	superfamily	273232	577	910	3.39353e-24	109.053	cl36730	rpsA superfamily	N	 - 
Pt_Chr0704484	superfamily	471952	314	386	3.35729e-21	89.2312	cl09927	S1_like superfamily	 - 	 - 
Pt_Chr0704484	specific	240208	1236	1302	4.38939e-21	88.7831	cd05703	S1_Rrp5_repeat_hs12_sc9	 - 	cl09927
Pt_Chr0704484	superfamily	471952	1525	1594	4.63918e-21	88.9257	cl09927	S1_like superfamily	 - 	 - 
Pt_Chr0704484	superfamily	273232	223	735	1.16563e-20	98.2677	cl36730	rpsA superfamily	 - 	 - 
Pt_Chr0704484	superfamily	471952	1137	1204	4.98141e-19	82.6386	cl09927	S1_like superfamily	 - 	 - 
Pt_Chr0704484	superfamily	273232	1137	1590	2.94314e-17	87.4821	cl36730	rpsA superfamily	 - 	 - 
Pt_Chr0704484	superfamily	235775	842	1016	3.48575e-07	55.1703	cl35465	rpsA superfamily	N	 - 
Pt_Chr0704484	superfamily	227438	1705	1962	3.98917e-07	55.0246	cl34906	RNA14 superfamily	N	 - 
Pt_Chr0704491	superfamily	471953	19	117	4.7837e-07	46.5323	cl09930	RPA_2b-aaRSs_OBF_like superfamily	N	 - 
Pt_Chr0704493	specific	270968	497	768	5.96783e-86	273.38	cd14066	STKc_IRAK	 - 	cl21453
Pt_Chr0704493	specific	464052	234	294	0.000681823	38.4204	pfam13947	GUB_WAK_bind	 - 	cl16494
Pt_Chr0704493	specific	238011	385	411	0.00378797	35.6902	cd00054	EGF_CA	C	cl21504
Pt_Chr0704496	superfamily	473865	27	367	1.66072e-112	336.012	cl21454	NADB_Rossmann superfamily	 - 	 - 
Pt_Chr0704496	specific	464385	394	486	4.56243e-21	87.3157	pfam14934	TMEM254	 - 	cl20819
Pt_Chr0704498	superfamily	395745	194	451	7.19387e-28	113.628	cl26397	NB-ARC superfamily	 - 	 - 
Pt_Chr0704498	specific	436239	7	97	2.40091e-11	61.133	pfam18052	Rx_N	 - 	cl36576
Pt_Chr0704498	superfamily	215633	1005	1212	0.000177317	46.0211	cl33662	PLN03210 superfamily	NC	 - 
Pt_Chr0704499	superfamily	473864	379	644	4.40105e-83	262.979	cl21453	PKc_like superfamily	 - 	 - 
Pt_Chr0704499	specific	464052	32	97	5.6884e-09	52.6728	pfam13947	GUB_WAK_bind	 - 	cl16494
Pt_Chr0704500	specific	215270	3	348	0	598.415	PLN02490	PLN02490	 - 	cl30591
Pt_Chr0704501	specific	293837	31	262	2.0515e-58	186.526	cd16279	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Pt_Chr0704504	specific	240537	43	478	2.8248e-146	426.989	cd13132	MATE_eukaryotic	 - 	cl09326
Pt_Chr0704505	specific	441893	15	296	2.21068e-23	99.2152	COG2319	WD40	N	cl43672
Pt_Chr0704506	superfamily	473979	1	236	4.5299e-117	349.97	cl22853	Motor_domain superfamily	N	 - 
Pt_Chr0704506	superfamily	185368	270	388	0.00354173	39.7333	cl33153	PRK15471 superfamily	N	 - 
Pt_Chr0704508	specific	425547	344	460	6.73532e-59	189.139	pfam00238	Ribosomal_L14	 - 	cl00328
Pt_Chr0704508	specific	460131	89	151	4.02546e-36	127.265	pfam01246	Ribosomal_L24e	 - 	cl47647
Pt_Chr0704508	superfamily	469985	88	217	2.92005e-12	63.4903	cl00909	Ribosomal_L24e_L24 superfamily	 - 	 - 
Pt_Chr0704509	specific	239908	827	908	4.01531e-28	109.214	cd04461	S1_Rrp5_repeat_hs8_sc7	 - 	cl09927
Pt_Chr0704509	superfamily	471952	666	734	2.19434e-25	100.763	cl09927	S1_like superfamily	 - 	 - 
Pt_Chr0704509	superfamily	273232	575	908	4.16441e-24	108.668	cl36730	rpsA superfamily	N	 - 
Pt_Chr0704509	superfamily	471952	312	384	3.04274e-21	89.2312	cl09927	S1_like superfamily	 - 	 - 
Pt_Chr0704509	specific	240208	1234	1300	4.559e-21	88.7831	cd05703	S1_Rrp5_repeat_hs12_sc9	 - 	cl09927
Pt_Chr0704509	superfamily	471952	1523	1592	4.86554e-21	88.9257	cl09927	S1_like superfamily	 - 	 - 
Pt_Chr0704509	superfamily	273232	221	733	1.36543e-20	97.8825	cl36730	rpsA superfamily	 - 	 - 
Pt_Chr0704509	superfamily	471952	1135	1202	5.17403e-19	82.6386	cl09927	S1_like superfamily	 - 	 - 
Pt_Chr0704509	superfamily	273232	1135	1588	1.65518e-15	81.7041	cl36730	rpsA superfamily	 - 	 - 
Pt_Chr0704509	superfamily	235775	840	1014	3.76028e-07	55.1703	cl35465	rpsA superfamily	N	 - 
Pt_Chr0704509	superfamily	227438	1703	1960	3.98461e-07	55.0246	cl34906	RNA14 superfamily	N	 - 
Pt_Chr0704511	superfamily	474070	6	137	1.26381e-35	131.353	cl23822	TCP2 superfamily	C	 - 
Pt_Chr0704512	superfamily	474070	6	265	8.04672e-35	130.583	cl23822	TCP2 superfamily	 - 	 - 
Pt_Chr0704513	superfamily	215608	5	768	0	701.26	cl33651	PLN03159 superfamily	 - 	 - 
Pt_Chr0704514	superfamily	215608	1	798	0	784.078	cl33651	PLN03159 superfamily	 - 	 - 
Pt_Chr0704516	specific	463757	48	85	2.27717e-08	49.7889	pfam12937	F-box-like	 - 	cl48153
Pt_Chr0704517	specific	440035	114	298	1.43423e-67	211.931	COG0265	DegQ	C	cl43081
Pt_Chr0704518	specific	466386	759	869	9.74124e-37	134.348	pfam20235	DUF6592	 - 	cl48402
Pt_Chr0704518	specific	466386	531	635	5.07766e-30	115.088	pfam20235	DUF6592	 - 	cl48402
Pt_Chr0704518	specific	466386	14	114	1.45558e-27	108.154	pfam20235	DUF6592	 - 	cl48402
Pt_Chr0704518	specific	466386	238	332	4.69196e-25	100.836	pfam20235	DUF6592	 - 	cl48402
Pt_Chr0704518	superfamily	463515	1001	1046	0.000709781	40.0352	cl13680	DUF3615 superfamily	N	 - 
Pt_Chr0704519	superfamily	412094	89	143	7.93407e-05	44.8515	cl41701	Adgb_C_mid-like superfamily	NC	 - 
Pt_Chr0704520	superfamily	282904	405	492	0.00227963	40.67	cl37540	Herpes_BLLF1 superfamily	NC	 - 
Pt_Chr0704522	superfamily	445692	162	223	1.00593e-27	102.884	cl02165	CBFB_NFYA superfamily	 - 	 - 
Pt_Chr0704523	specific	438155	122	178	5.06319e-20	84.4159	cd16492	RING-CH-C4HC3_NFX1-like	 - 	cl17238
Pt_Chr0704523	specific	100116	415	463	7.27054e-12	61.2072	cd06008	NF-X1-zinc-finger	 - 	cl10082
Pt_Chr0704523	specific	100116	293	341	8.1307e-11	58.1256	cd06008	NF-X1-zinc-finger	 - 	cl10082
Pt_Chr0704523	specific	100116	357	410	7.68713e-08	49.6512	cd06008	NF-X1-zinc-finger	 - 	cl10082
Pt_Chr0704523	specific	100116	510	562	3.51254e-07	47.7252	cd06008	NF-X1-zinc-finger	 - 	cl10082
Pt_Chr0704523	superfamily	100116	663	712	0.000670689	38.4804	cl10082	NF-X1-zinc-finger superfamily	 - 	 - 
Pt_Chr0704523	superfamily	100116	250	286	0.00365126	36.5544	cl10082	NF-X1-zinc-finger superfamily	N	 - 
Pt_Chr0704523	superfamily	100116	567	615	0.0052071	36.1692	cl10082	NF-X1-zinc-finger superfamily	 - 	 - 
Pt_Chr0704523	superfamily	100116	620	646	0.00580373	35.784	cl10082	NF-X1-zinc-finger superfamily	C	 - 
Pt_Chr0704524	specific	206750	169	377	1.07659e-75	237.13	cd01857	HSR1_MMR1	 - 	cl49605
Pt_Chr0704524	superfamily	440775	181	477	5.99496e-28	113.279	cl34151	RbgA superfamily	 - 	 - 
Pt_Chr0704526	superfamily	235131	35	382	2.50278e-70	235.659	cl35207	PRK03562 superfamily	N	 - 
Pt_Chr0704527	specific	466392	196	442	9.80586e-69	219.532	pfam20241	DUF6598	 - 	cl48408
Pt_Chr0704529	superfamily	237427	48	155	1.33939e-28	117.612	cl36265	PRK13559 superfamily	C	 - 
Pt_Chr0704529	specific	438925	204	249	3.61595e-21	86.7703	cd22154	F-box_AtADO-like	 - 	cl45894
Pt_Chr0704529	specific	442289	300	597	1.07602e-19	89.4449	COG3055	NanM	 - 	cl34543
Pt_Chr0704530	superfamily	473075	18	58	3.05397e-11	52.1859	cl17238	RING_Ubox superfamily	 - 	 - 
Pt_Chr0704531	specific	440864	19	338	4.11901e-44	156.061	COG1252	Ndh	 - 	cl43367
Pt_Chr0704532	superfamily	462284	244	298	1.32999e-05	43.812	cl47992	CaM_binding superfamily	N	 - 
Pt_Chr0704532	superfamily	481241	10	169	0.000263222	42.4551	cl46901	PRK12323 superfamily	N	 - 
Pt_Chr0704534	superfamily	227414	250	286	0.0021619	40.2192	cl34894	AIR1 superfamily	NC	 - 
Pt_Chr0704535	specific	440279	176	577	1.92013e-142	419.937	COG0513	SrmB	 - 	cl33924
Pt_Chr0704536	superfamily	459649	107	161	3.48334e-12	59.4359	cl47488	Homeodomain superfamily	 - 	 - 
Pt_Chr0704536	superfamily	128634	163	194	1.13062e-09	52.4544	cl46918	HALZ superfamily	C	 - 
Pt_Chr0704537	superfamily	459649	99	153	3.39701e-12	59.4359	cl47488	Homeodomain superfamily	 - 	 - 
Pt_Chr0704537	superfamily	128634	155	184	2.24172e-08	48.9876	cl46918	HALZ superfamily	C	 - 
Pt_Chr0704538	specific	442481	174	619	3.78796e-68	241.588	COG3250	LacZ	C	cl43822
Pt_Chr0704538	superfamily	476840	1015	1097	2.98999e-15	72.5628	cl38983	Ig_mannosidase superfamily	N	 - 
Pt_Chr0704538	superfamily	465505	864	950	4.22213e-06	46.0273	cl40203	Mannosidase_ig superfamily	 - 	 - 
Pt_Chr0704538	superfamily	223021	35	196	2.93333e-05	48.3961	cl33720	PHA03247 superfamily	N	 - 
Pt_Chr0704539	superfamily	473884	2	86	2.74828e-31	113.187	cl21494	Abhydrolase superfamily	N	 - 
Pt_Chr0704543	specific	464128	81	230	9.26486e-34	118.465	pfam14299	PP2	 - 	cl16784
Pt_Chr0704545	specific	238083	71	319	2.60539e-95	283.448	cd00143	PP2Cc	 - 	cl00120
Pt_Chr0704546	specific	410918	225	397	1.47831e-67	214.908	cd19510	RecA-like_BCS1	 - 	cl38936
Pt_Chr0704546	specific	464152	32	127	1.08679e-31	117.653	pfam14363	AAA_assoc	 - 	cl16828
Pt_Chr0704549	specific	340912	11	505	1.0519e-106	324.205	cd17354	MFS_Mch1p_like	 - 	cl28910
Pt_Chr0704550	specific	410918	225	397	1.43174e-67	214.908	cd19510	RecA-like_BCS1	 - 	cl38936
Pt_Chr0704550	specific	464152	32	127	2.53193e-31	116.497	pfam14363	AAA_assoc	 - 	cl16828
Pt_Chr0704551	specific	460798	283	637	1.59851e-103	319.992	pfam03081	Exo70	 - 	cl03878
Pt_Chr0704552	superfamily	460798	23	71	7.86413e-09	49.9668	cl03878	Exo70 superfamily	N	 - 
Pt_Chr0704554	specific	214764	15	128	5.6406e-50	165.498	smart00653	eIF2B_5	 - 	cl17014
Pt_Chr0704554	specific	211399	308	455	2.09195e-40	141.985	cd11561	W2_eIF5	 - 	cl17013
Pt_Chr0704557	specific	197867	207	292	1.59925e-38	133.92	smart00768	X8	 - 	cl06842
Pt_Chr0704557	superfamily	474034	19	160	6.54473e-16	77.9246	cl23725	Glyco_hydro superfamily	C	 - 
